"","chrom","ind","taxa","site","subsp","cutoff0.9","weighted","ind2","Tag","lat","lon","ele","distance2hetero","id","replicate","uniqueID","fl_1_open","fl_1_anthers","fl_1_stigma","fl_1_protandry","fl_1_herkogamy","fl_2_open","fl_2_anthers","fl_2_stigma","fl_2_protandry","fl_2_herkogamy","node","date_flowered","avg_protandry","avg_herkogamy","notes","date_flowered_std","mean_petal_area_sq_cm","number_petals_measured","petal_color"
"202","whole_genome","SAW-24p","SAW_p","SAW","P",0.00647738911392639,0.0183368314050735,"24","SAW-24-P",35.681007,-118.473603,901.385376,121.821975074344,24,"N","SAW-24","12/31/19","12/31/19","1/1/20",1,2,"12/31/19","12/31/19","1/1/20",1,0,22.5,"12/31/19",1,1,NA,10,0.15861,2,"pink"
"203","whole_genome","SAW-25p","SAW_p","SAW","P",0.00743078175895765,0.0193902518878195,"25","SAW-25-P",35.680958,-118.473494,899.727234,119.210168332668,25,"N","SAW-25","1/8/20","1/8/20","1/9/20",1,0,"1/15/20","1/15/20","1/15/20",0,NA,18,"1/8/20",0.5,0,NA,18,0.2405,2,"white"
"204","whole_genome","SAW-26p","SAW_p","SAW","P",0.00735827737306742,0.0182996486309559,"26","SAW-26-P",35.680941,-118.473507,899.767578,117.047232304598,26,"N","SAW-26","12/31/19","12/31/19","12/31/19",0,0,"1/1/20","1/1/20","1/1/20",0,0,28,"12/31/19",0,0,NA,10,0.2125,2,"white"
"205","whole_genome","SAW-27p","SAW_p","SAW","P",0.0066993300669933,0.0153202638620475,"27","SAW-27-P",35.680957,-118.47347,900.192017,119.799423172399,27,"N","SAW-27","1/3/20","1/3/20","1/4/20",1,0,"1/5/20","1/5/20","1/6/20",1,0,21,"1/3/20",1,0,NA,13,0.183625,2,"pink"
"206","whole_genome","SAW-28p","SAW_p","SAW","P",0.00816322757192515,0.0202281312645171,"28","SAW-28-P",35.680967,-118.473418,899.57373,122.462421470414,28,"N","SAW-28","1/8/20","1/8/20","1/8/20",0,1,"1/8/20","1/8/20","1/9/20",1,3,20,"1/8/20",0.5,2,NA,18,0.17943,2,"pink"
"207","whole_genome","SAW-29p","SAW_p","SAW","P",0.00654191945033258,0.0165637772050056,"29","SAW-29-P",35.680916,-118.473304,896.162415,121.434381872163,29,"N","SAW-29","1/16/20","1/16/20","1/16/20",0,1,"1/16/20","1/16/20","1/16/20",0,0.5,21,"1/16/20",0,0.75,NA,26,0.100275,2,"pink"
"208","whole_genome","SAW-30p","SAW_p","SAW","P",0.00651054809730494,0.0172673212743926,"30","SAW-30-P",35.68094,-118.473317,896.491089,123.317214500478,30,"N","SAW-30","12/27/19","12/27/19","12/27/19",0,2,"12/27/19","12/27/19","12/27/19",0,2,25,"12/27/19",0,2,NA,6,0.28882,2,"pink"
"209","whole_genome","SAW-31p","SAW_p","SAW","P",0.0062973450025741,0.0177888314511366,"31","SAW-31-P",35.68096,-118.473313,895.432312,125.482950803675,31,"N","SAW-31","12/27/19","12/27/19","12/28/19",1,0,"12/27/19","12/28/19","12/28/19",0,0,21,"12/27/19",0.5,0,NA,6,0.172175,2,"pink"
"210","whole_genome","SAW-34p","SAW_p","SAW","P",0.00692669743156037,0.0184411843664267,"34","SAW-34-P",35.680987,-118.473315,895.004822,128.131571771456,34,"N","SAW-34","1/1/20","1/1/20","1/2/20",1,0,"1/2/20","1/2/20","1/2/20",0,0,25,"1/1/20",0.5,0,NA,11,0.160025,2,"pink"
"211","whole_genome","SAW-35p","SAW_p","SAW","P",0.00726501221550727,0.0183457459684258,"35","SAW-35-P",35.680971,-118.473379,895.913086,124.185407887823,35,"N","SAW-35","1/5/20","1/5/20","1/6/20",1,0,"1/5/20","1/5/20","1/6/20",1,0,29,"1/5/20",1,0,NA,15,0.15198,2,"pink"
"212","whole_genome","SAW-36p","SAW_p","SAW","P",0.00670465511695235,0.0179651677390205,"36","SAW-36-P",35.680956,-118.473367,896.292786,123.069938972418,36,"N","SAW-36","12/31/19","12/31/19","1/1/20",1,0,"1/1/20","1/1/20","1/1/20",0,0,21,"12/31/19",0.5,0,NA,10,0.18557,2,"pink"
"213","whole_genome","SAW-37p","SAW_p","SAW","P",0.00675862450243255,0.0190079454997744,"37","SAW-37-P",35.681006,-118.473366,895.767761,128.234357266273,37,"N","SAW-37","12/30/19","12/30/19","12/31/19",1,1,"12/31/19","12/31/19","12/31/19",0,1,21,"12/30/19",0.5,1,NA,9,0.215615,2,"pink"
"214","whole_genome","SAW-38p","SAW_p","SAW","P",0.00780952910950963,0.020632392610285,"38","SAW-38-P",35.680742,-118.473529,903.536194,95.4907913629346,38,"N","SAW-38","1/14/20","1/14/20","1/14/20",0,0.5,"1/15/20","1/15/20","1/15/20",0,0.5,21,"1/14/20",0,0.5,NA,24,0.1575,2,"white"
"215","whole_genome","SAW-39p","SAW_p","SAW","P",0.0068249312895431,0.0187187038703053,"39","SAW-39-P",35.680793,-118.473561,905.657715,99.8747376441264,39,"N","SAW-39","12/31/19","12/31/19","1/1/20",1,0,"1/1/20","1/3/20","1/3/20",0,0,25,"12/31/19",0.5,0,NA,10,0.184,2,"white"
"216","whole_genome","SAW-3p","SAW_p","SAW","P",0.00721461523586773,0.0188193063653828,"3","SAW-3-P",35.681095,-118.473399,888.016785,136.41808904762,3,"N","SAW-3","12/28/19","12/28/19","12/28/19",0,0,"12/28/19","12/28/19","12/28/19",0,0,25,"12/28/19",0,0,NA,7,NA,NA,NA
"217","whole_genome","SAW-40p","SAW_p","SAW","P",0.0082939367512737,0.0187384323991544,"40","SAW-40-P",35.680763,-118.47358,905.228149,96.1691692567216,40,"N","SAW-40","1/4/20","1/4/20","1/4/20",0,0,"1/5/20","1/5/20","1/5/20",0,0,20,"1/4/20",0,0,NA,14,0.193,1,"white"
"218","whole_genome","SAW-41p","SAW_p","SAW","P",0.00736587510993843,0.0178900258170461,"41","SAW-41-P",35.680755,-118.473593,905.995361,94.9659852800125,41,"N","SAW-41","1/1/20","1/1/20","1/1/20",0,0,"1/1/20","1/2/20","1/3/20",1,0.5,24,"1/1/20",0.5,0.25,NA,11,0.1805,2,"white"
"219","whole_genome","SAW-42p","SAW_p","SAW","P",0.00650412513049825,0.0184735295695698,"42","SAW-42-P",35.680811,-118.473583,905.833374,101.189460994795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","whole_genome","SAW-43p","SAW_p","SAW","P",0.00743463676882783,0.0188743864924027,"43","SAW-43-P",35.680877,-118.473575,904.738708,108.440811435164,43,"N","SAW-43","1/13/20","1/13/20","1/13/20",0,0.5,"na","na","na",NA,NA,NA,"1/13/20",0,0.5,NA,23,0.173,1,"white"
"221","whole_genome","SAW-46p","SAW_p","SAW","P",0.00644265941216477,0.017751033182133,"46","SAW-46-P",35.680548,-118.473783,912.504395,68.4235611085715,46,"N","SAW-46","1/14/20","1/14/20","1/14/20",0,0,"1/15/20","1/15/20","1/15/20",0,0,33,"1/14/20",0,0,NA,24,0.154,2,"white"
"222","whole_genome","SAW-47p","SAW_p","SAW","P",0.00768997964012546,0.0182444464646278,"47","SAW-47-P",35.680474,-118.4739,914.531494,58.7819425234712,47,"N","SAW-47","1/2/20","1/2/20","1/2/20",0,0.5,"1/2/20","1/2/20","1/2/20",0,0.5,26,"1/2/20",0,0.5,NA,12,0.2405,2,"white"
"223","whole_genome","SAW-48p","SAW_p","SAW","P",0.00785393248099707,0.019152839037495,"48","SAW-48-P",35.680458,-118.473913,917.128479,56.9409396473112,48,"N","SAW-48","1/16/20","1/16/20","1/16/20",0,0,"1/17/20","1/17/20","1/17/20",0,1,35,"1/16/20",0,0.5,NA,26,0.22607,2,"pink"
"224","whole_genome","SAW-49p","SAW_p","SAW","P",0.008055918089741,0.0189521310505228,"49","SAW-49-P",35.680467,-118.473923,917.652466,57.9025756442804,49,"N","SAW-49","1/14/20","1/14/20","1/14/20",0,0.5,"na","na","na",NA,NA,NA,"1/14/20",0,0.5,NA,24,0.26844,1,"pink"
"225","whole_genome","SAW-4p","SAW_p","SAW","P",0.00761899484678894,0.0200307875667085,"4","SAW-4-P",35.681061,-118.473352,889.546387,134.382147465776,4,"N","SAW-4","1/1/20","1/1/20","1/2/20",1,0.5,"1/2/20","1/2/20","1/3/20",1,0.5,22,"1/1/20",1,0.5,NA,11,0.214785,2,"pink"
"226","whole_genome","SAW-50p","SAW_p","SAW","P",0.00702345181726002,0.0210936259780565,"50","SAW-50-P",35.680455,-118.473951,918.868774,56.5443273343392,50,"N","SAW-50","1/4/20","1/4/20","1/4/20",0,0,"1/4/20","1/4/20","1/4/20",0,0,24,"1/4/20",0,0,NA,14,NA,NA,NA
"227","whole_genome","SAW-51P","SAW_p","SAW","P",0.00790058317134129,0.0202560223117071,"51","SAW-51-P",35.680506,-118.47393,917.572327,62.2144641211288,51,"N","SAW-51","1/4/20","1/4/20","1/4/20",0,0,"1/5/20","1/5/20","1/5/20",0,0,23,"1/4/20",0,0,NA,14,0.154,2,"white"
"228","whole_genome","SAW-52p","SAW_p","SAW","P",0.00749730759671941,0.0185789471669138,"52","SAW-52-P",35.680486,-118.473914,916.537231,60.0415025891753,52,"N","SAW-52","12/29/19","12/29/19","12/29/19",0,0,"1/5/20","1/5/20","1/5/20",0,0,25,"12/29/19",0,0,NA,8,0.208,2,"white"
"229","whole_genome","SAW-53P","SAW_p","SAW","P",0.00790847454517097,0.0186024101617476,"53","SAW-53-P",35.680478,-118.473903,917.50177,59.2075799224847,53,"N","SAW-53","1/6/20","1/6/20","1/6/20",0,0.5,"1/21/20","1/21/20","1/21/20",0,0,NA,"1/6/20",0,0.25,NA,16,0.1485,2,"pink"
"230","whole_genome","SAW-54p","SAW_p","SAW","P",0.00719738479540853,0.0195183544284996,"54","SAW-54-P",35.680412,-118.473795,910.606934,53.440687083877,54,"N","SAW-54","1/20/20","1/20/20","1/20/20",0,0.5,"1/20/20","1/20/20","1/20/20",0,1,NA,"1/20/20",0,0.75,NA,30,0.155,2,"white"
"231","whole_genome","SAW-55p","SAW_p","SAW","P",0.00700536620208421,0.0172255384717225,"55","SAW-55-P",35.680399,-118.473751,910.238464,52.9403856003632,55,"N","SAW-55","12/30/19","12/30/19","12/30/19",0,0.5,"1/1/20","1/1/20","1/2/20",1,0,23,"12/30/19",0.5,0.25,NA,9,0.187,2,"white"
"232","whole_genome","SAW-56p","SAW_p","SAW","P",0.00696061042752097,0.0194058865239808,"56","SAW-56-P",35.680345,-118.473685,902.708801,49.2768415701303,56,"N","SAW-56","1/3/20","1/3/20","1/3/20",0,1,"1/3/20","1/3/20","1/4/20",1,0,NA,"1/3/20",0.5,0.5,NA,13,0.196,2,"white"
"233","whole_genome","SAW-58p","SAW_p","SAW","P",0.00773679202579239,0.0194560127241288,"58","SAW-58-P",35.680341,-118.473625,901.237854,51.3229703823747,58,"N","SAW-58","1/11/20","1/11/20","1/11/20",0,0,"1/12/20","1/12/20","1/14/20",2,0,20,"1/11/20",1,0,NA,21,0.1425,2,"pink"
"234","whole_genome","SAW-59p","SAW_p","SAW","P",0.0071311861308815,0.018763954693253,"59","SAW-59-P",35.680345,-118.473658,901.124512,50.3140766064543,59,"N","SAW-59","1/9/20","1/9/20","1/10/20",1,0,"1/9/20","1/9/20","1/10/20",1,0.5,26,"1/9/20",1,0.25,NA,19,0.23491,2,"pink"
"235","whole_genome","SAW-5p","SAW_p","SAW","P",0.00770013941884356,0.0184506624279479,"5","SAW-5-P",35.681037,-118.473323,889.700989,132.922879394594,5,"N","SAW-5","1/13/20","1/13/20","1/13/20",0,4,"1/13/20","1/13/20","1/13/20",0,3,19.5,"1/13/20",0,3.5,NA,23,0.12847,2,"pink"
"236","whole_genome","SAW-60p","SAW_p","SAW","P",0.00690019767388406,0.0178037587348232,"60","SAW-60-P",35.680345,-118.473592,899.041504,53.2358428045455,60,"N","SAW-60","12/30/19","12/30/19","12/31/19",1,0,"12/30/19","12/30/19","12/31/19",1,0,27,"12/30/19",1,0,NA,9,0.2145,2,"white"
"237","whole_genome","SAW-61p","SAW_p","SAW","P",0.00670674657946661,0.0191327588299017,"61","SAW-61-P",35.680318,-118.473672,901.064392,47.0653232955325,61,"N","SAW-61","1/1/20","1/4/20","1/4/20",0,0,"1/2/20","1/2/20","1/4/20",2,0,19,"1/1/20",1,0,NA,11,0.1787775,4,"pink"
"238","whole_genome","SAW-62p","SAW_p","SAW","P",0.00772280879708608,0.0192859642527825,"62","SAW-62-P",35.680219,-118.473777,902.346924,33.1752957698648,62,"N","SAW-62","1/7/20","1/7/20","1/7/20",0,0.5,"1/8/20","1/8/20","1/8/20",0,0.5,25,"1/7/20",0,0.5,NA,17,0.1525,2,"white"
"239","whole_genome","SAW-63p","SAW_p","SAW","P",0.00736293925575114,0.0199378486198649,"63","SAW-63-P",35.6802,-118.473779,901.975769,31.1453958586584,63,"N","SAW-63","1/22/20","1/22/20","1/22/20",0,0,"1/25/20","1/25/20","1/25/20",0,0,34,"1/22/20",0,0,NA,32,0.175165,2,"pink"
"240","whole_genome","SAW-64p","SAW_p","SAW","P",0.00697661516269522,0.0192462110538467,"64","SAW-64-P",35.680211,-118.473809,902.253418,31.4182849568079,64,"N","SAW-64","1/6/20","1/6/20","1/6/20",0,1,"1/7/20","1/7/20","1/8/20",1,0.5,24,"1/6/20",0.5,0.75,NA,16,0.15195,2,"pink"
"241","whole_genome","SAW-65p","SAW_p","SAW","P",0.00656354706935328,0.0169908588503099,"65","SAW-65-P",35.680211,-118.473791,903.30249,31.9116479380642,65,"N","SAW-65","12/30/19","12/30/19","1/2/20",3,0,"1/2/20","1/2/20","1/2/20",0,0,29,"12/30/19",1.5,0,NA,9,0.19332,2,"pink"
"242","whole_genome","SAW-66p","SAW_p","SAW","P",0.00650534515621115,0.0175169226829185,"66","SAW-66-P",35.6802,-118.473808,903.58252,30.2757257853339,66,"N","SAW-66","12/26/19","12/26/19","12/27/19",1,1,"12/27/19","12/28/19","12/28/19",0,0.5,17,"12/26/19",0.5,0.75,NA,5,0.178635,2,"pink"
"243","whole_genome","SAW-67p","SAW_p","SAW","P",0.00663989976129286,0.016797855586844,"67","SAW-67-P",35.680188,-118.473737,900.388062,31.565979807209,67,"N","SAW-67","12/31/19","12/31/19","1/1/20",1,0,"1/1/20","1/1/20","1/2/20",1,0,23,"12/31/19",1,0,NA,10,0.25238,2,"pink"
"244","whole_genome","SAW-6p","SAW_p","SAW","P",0.00675812447094329,0.0184604265292112,"6","SAW-6-P",35.681033,-118.473341,888.971069,131.876294765246,6,"N","SAW-6","1/2/20","1/2/20","1/2/20",0,0,"1/2/20","1/2/20","1/2/20",0,0.5,27,"1/2/20",0,0.25,NA,12,0.139935,2,"pink"
"245","whole_genome","SAW-7p","SAW_p","SAW","P",0.00739453730275885,0.0179353210543636,"7","SAW-7-P",35.681027,-118.473337,888.803955,131.401703273732,7,"N","SAW-7","1/1/20","1/2/20","1/2/20",0,NA,"1/9/20","1/9/20","1/11/20",2,NA,28,"1/1/20",1,NA,NA,11,0.15055,1,"pink"
"246","whole_genome","SAW-88p","SAW_p","SAW","P",0.00832022518420399,0.0194254765292993,"88","SAW-88-P",35.678791,-118.473499,910.082031,12.0829799771417,88,"N","SAW-88","12/28/19","12/28/19","12/28/19",0,0.5,"12/28/19","12/28/19","12/28/19",0,0,21,"12/28/19",0,0.25,NA,7,0.094,1,"white"
"247","whole_genome","SAW-89x","SAW_x","SAW","X",0.0775236620007062,0.122242509679525,"89","SAW-89-X",35.678827,-118.473489,911.101074,12.8162967790556,89,"N","SAW-89","1/6/20","1/7/20","1/9/20",2,4,"1/6/20","1/7/20","1/10/20",3,4,20.5,"1/6/20",2.5,4,NA,16,1.5549,2,"pink"
"248","whole_genome","SAW-8p","SAW_p","SAW","P",0.00710572243820007,0.0201037715421212,"8","SAW-8-P",35.680977,-118.473282,889.434204,128.401420148933,8,"N","SAW-8","12/31/19","12/31/19","1/1/20",1,0.5,"12/31/19","12/31/19","1/1/20",1,0,25,"12/31/19",1,0.25,NA,10,0.15363,2,"pink"
"249","whole_genome","SAW-90p","SAW_p","SAW","P",0.00781307618555941,0.0196767723438317,"90","SAW-90-P",35.678883,-118.47329,904.06958,13.9939307355355,90,"N","SAW-90","1/6/20","1/6/20","1/6/20",0,0,"1/6/20","1/6/20","1/6/20",0,0,27,"1/6/20",0,0,NA,16,0.18205,2,"pink"
"250","whole_genome","SAW-91p","SAW_p","SAW","P",0.00736248083396086,0.0171324512132118,"91","SAW-91-P",35.678963,-118.47341,904.190735,10.3792224681135,91,"N","SAW-91","1/6/20","1/6/20","1/6/20",0,0,"1/6/20","1/6/20","1/6/20",0,1,27,"1/6/20",0,0.5,NA,16,0.1,2,"white"
"251","whole_genome","SAW-92p","SAW_p","SAW","P",0.00668214272501942,0.019617101304065,"92","SAW-92-P",35.678909,-118.473314,901.998169,11.6655966389978,92,"N","SAW-92","1/1/20","1/1/20","1/1/20",0,0,"1/1/20","1/1/20","1/2/20",1,0,25,"1/1/20",0.5,0,NA,11,0.087,2,"white"
"252","whole_genome","SAW-93x","SAW_x","SAW","X",0.100605540456778,0.144738267666371,"93","SAW-93-X",35.678912,-118.473308,902.522034,2.77537208034789,93,"N","SAW-93","1/7/20","1/8/20","1/11/20",3,9,"1/7/20","1/8/20","1/12/20",4,6,17,"1/7/20",3.5,7.5,NA,17,1.10008,1,"pink"
"253","whole_genome","SAW-94p","SAW_p","SAW","P",0.00576091954022988,0.0164363091946539,"94","SAW-94-P",35.678976,-118.473298,900.584412,15.7814948006251,94,"N","SAW-94","1/4/20","1/4/20","1/4/20",0,0,"1/5/20","1/5/20","1/5/20",0,0,27,"1/4/20",0,0,NA,14,0.14143,2,"pink"
"254","whole_genome","SAW-95p","SAW_p","SAW","P",0.00584575381900915,0.0197588802869898,"95","SAW-95-P",35.67889,-118.473272,901.0495,15.1114394638608,95,"N","SAW-95","1/12/20","1/12/20","1/12/20",0,2,"1/12/20","1/12/20","1/12/20",0,3,25,"1/12/20",0,2.5,NA,22,0.2005,2,"white"
"255","whole_genome","SAW-96p","SAW_p","SAW","P",0.00659641439715341,0.0162162456351824,"96","SAW-96-P",35.678887,-118.473242,900.980469,17.6458885384143,96,"N","SAW-96","1/12/20","1/12/20","1/12/20",0,0.5,"1/12/20","1/12/20","1/12/20",0,0.5,30,"1/12/20",0,0.5,NA,22,0.1135,2,"white"
"256","whole_genome","SAW-97p","SAW_p","SAW","P",0.00776079783213818,0.0200777140970438,"97","SAW-97-P",35.678958,-118.47322,898.06842,20.3613316570507,97,"N","SAW-97","12/23/19","12/23/19","12/23/19",0,1,"12/23/19","12/23/19","12/23/19",0,1,16,"12/23/19",0,1,NA,2,0.273205,2,"pink"
"257","whole_genome","SAW-98p","SAW_p","SAW","P",0.00621192321142626,0.01761095665043,"98","SAW-98-P",35.678931,-118.473133,894.502563,27.1792958506779,98,"N","SAW-98","12/26/19","12/26/19","12/26/19",0,2,"12/26/19","12/26/19","12/26/19",0,1,26,"12/26/19",0,1.5,NA,5,0.254585,2,"pink"
"258","whole_genome","SAW-99p","SAW_p","SAW","P",0.007554976771679,0.0200729599815802,"99","SAW-99-P",35.678911,-118.473009,891.78717,38.0707582322936,99,"N","SAW-99","1/1/20","1/1/20","1/2/20",1,1,"1/2/20","1/2/20","1/2/20",0,0,25,"1/1/20",0.5,0.5,NA,11,0.239,2,"white"
"259","whole_genome","SAW-9p","SAW_p","SAW","P",0.00651862989584861,0.0172948876439365,"9","SAW-9-P",35.681143,-118.473549,890.131592,137.67470527603,9,"N","SAW-9","1/10/20","1/10/20","1/10/20",0,0.5,"1/11/20","1/11/20","1/11/20",0,1,25,"1/10/20",0,0.75,NA,20,0.14,2,"white"
"260","whole_genome","SM-1071p","SM_p","SM","P",0.0199188035876566,0.0465942500591761,"1071","SM-1071-P",35.606299,-118.413619,1037.064209,286.140788206106,1071,"N","SM-1071","3/8/20","3/8/20","3/9/20",1,0,"3/9/20","3/9/20","3/10/20",1,0,17,"3/8/20",1,0,NA,6,0.3425,2,"pink"
"261","whole_genome","SM-1072p","SM_p","SM","P",0.00537441269060967,0.0215020699761215,"1072","SM-1072-P",35.606114,-118.41374,1037.416138,262.826637388791,1072,"N","SM-1072","3/5/20","3/5/20","3/5/20",0,0,"3/5/20","3/5/20","3/5/20",0,0.5,19,"3/5/20",0,0.25,NA,3,0.29,2,"white"
"262","whole_genome","SM-1073p","SM_p","SM","P",0.00352557645464369,0.0140082270413504,"1073","SM-1073-P",35.606131,-118.413744,1039.348389,264.317176834243,1073,"N","SM-1073","3/5/20","3/5/20","3/5/20",0,2,"3/7/20","3/7/20","3/7/20",0,2,18,"3/5/20",0,2,NA,3,NA,NA,NA
"263","whole_genome","SM-1074p","SM_p","SM","P",0.00537129357490978,0.0201112659835351,"1074","SM-1074-P",35.605946,-118.413755,1039.293945,245.886178402973,1074,"N","SM-1074","3/4/20","3/4/20","3/4/20",0,1,"3/7/20","3/7/20","3/7/20",0,3,17,"3/4/20",0,2,NA,2,NA,NA,NA
"264","whole_genome","SM-1075p","SM_p","SM","P",0.00656702267086807,0.0208579603142982,"1075","SM-1075-P",35.605916,-118.413761,1041.036987,242.735514556265,1075,"N","SM-1075","3/7/20","3/7/20","3/7/20",0,1,"3/7/20","3/7/20","3/7/20",0,1,21,"3/7/20",0,1,NA,5,0.2595,2,"white"
"265","whole_genome","SM-1076p","SM_p","SM","P",0.00606170228554467,0.0200576262563656,"1076","SM-1076-P",35.605923,-118.413775,1041.41333,242.763539239556,1076,"N","SM-1076","3/5/20","3/5/20","3/5/20",0,1,"3/7/20","3/7/20","3/7/20",0,0.5,18,"3/5/20",0,0.75,NA,3,0.3305,2,"white"
"266","whole_genome","SM-1077p","SM_p","SM","P",0.00327732644017725,0.0156766819981156,"1077","SM-1077-P",35.605793,-118.413737,1043.667114,232.242999019157,1077,"N","SM-1077","3/5/20","3/5/20","3/5/20",0,0,"3/7/20","3/7/20","3/7/20",0,0,18,"3/5/20",0,0,NA,3,0.3635,2,"pink"
"267","whole_genome","SM-1078p","SM_p","SM","P",0.00293447553084845,0.0130736952342431,"1078","SM-1078-P",35.605777,-118.413747,1044.505493,230.256918831196,1078,"N","SM-1078","3/9/20","3/9/20","3/9/20",0,2,"3/10/20","3/10/20","3/10/20",0,3,17,"3/9/20",0,2.5,NA,7,0.329,2,"white"
"268","whole_genome","SM-1079p","SM_p","SM","P",0.00544936362201654,0.019431392173495,"1079","SM-1079-P",35.605703,-118.413747,1045.475098,223.390412742739,1079,"N","SM-1079","3/7/20","3/7/20","3/7/20",0,0,"3/7/20","3/7/20","3/7/20",0,0,19,"3/7/20",0,0,NA,5,0.29,2,"white"
"269","whole_genome","SM-1080p","SM_p","SM","P",0.00573416840640223,0.0201805055994296,"1080","SM-1080-P",35.605589,-118.413842,1049.30603,208.070102293248,1080,"N","SM-1080","3/4/20","3/4/20","3/4/20",0,0,"3/5/20","3/5/20","3/5/20",0,0.5,18,"3/4/20",0,0.25,NA,2,NA,NA,NA
